Model,n_repeat,id_coord,Mean_Euclidean_Dist,RMSE,MSE,MAE
WcGAN-GP (DA)-KNN,8,15,6.005940928319908,4.4017610853375615,19.37550065239211,3.8329391100702583
WcGAN-GP (DA)-KNN,8,16,6.877537832696191,4.906642606656273,24.075141669454673,4.060714285714285
WcGAN-GP (DA)-RF,8,0,5.03866535736404,3.670203592855854,13.47039441301202,3.0651028981264687
WcGAN-GP (DA)-RF,8,1,6.066968305475444,4.535410653313302,20.569949794187792,4.005554683840747
WcGAN-GP (DA)-RF,8,2,6.40715528082885,4.530542947189279,20.52581939632651,4.528585714285711
WcGAN-GP (DA)-RF,8,3,3.9319568615445544,3.0920115166119473,9.560535218860913,2.546702722482444
WcGAN-GP (DA)-RF,8,4,3.778183789285807,2.9850849725279995,8.910732293212488,2.342610772833707
WcGAN-GP (DA)-RF,8,5,1.2610493888109133,0.8916965742393477,0.7951227805101885,0.8884071428571337
WcGAN-GP (DA)-RF,8,6,1.7230910988245929,1.5117949767253516,2.2855240516520063,1.150624795081973
WcGAN-GP (DA)-RF,8,7,5.362387289031187,3.79249724325702,14.383035340112095,2.837885831381738
WcGAN-GP (DA)-RF,8,8,6.828237474759405,4.844053972439772,23.464858887909536,4.302140427400469
WcGAN-GP (DA)-RF,8,9,3.5349922379616343,2.4996169829044814,6.248085061224502,2.4968571428571447
WcGAN-GP (DA)-RF,8,10,2.2712460978553177,1.7748070219360763,3.1499399651136044,1.530778717798584
WcGAN-GP (DA)-RF,8,11,4.243536960472711,3.000633760966003,9.003802967448982,2.9435785714285703
WcGAN-GP (DA)-RF,8,12,4.833753401355234,3.4312116983629766,11.773213718982943,2.785192622950815
WcGAN-GP (DA)-RF,8,13,0.20194467619850384,0.1427964499644836,0.02039082612245927,0.13311428571432238
WcGAN-GP (DA)-RF,8,14,6.621200476971198,4.726897672455996,22.34356160586991,4.576026112412187
WcGAN-GP (DA)-RF,8,15,6.686047778882049,4.932671748398701,24.3312505774507,4.259983840749418
WcGAN-GP (DA)-RF,8,16,6.250693451643651,4.453700591566527,19.835448959320033,4.2096994145199105
cGAN (DA)-KNN,9,0,5.180456709887039,4.4552284327618565,19.849060388089672,3.4040515222482446
cGAN (DA)-KNN,9,1,3.6001835984148225,3.761194238674352,14.146582101037138,2.2028571428571424
cGAN (DA)-KNN,9,2,6.7005549572176415,4.73800784796173,22.448718367346938,4.491428571428571
cGAN (DA)-KNN,9,3,6.619929768375511,4.71714090140489,22.251418283706936,4.339355971896956
cGAN (DA)-KNN,9,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
cGAN (DA)-KNN,9,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
cGAN (DA)-KNN,9,6,2.524935014584396,2.0299318590267355,4.120623352291738,1.6618735362997652
cGAN (DA)-KNN,9,7,3.1879890023136843,2.2567335175619174,5.092846169287385,2.1991334894613583
cGAN (DA)-KNN,9,8,5.2632679666686295,3.9619290672293856,15.69688193375711,3.00112412177986
cGAN (DA)-KNN,9,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
cGAN (DA)-KNN,9,10,2.850578574539292,2.138029714610012,4.571171060555369,1.8998360655737696
cGAN (DA)-KNN,9,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
cGAN (DA)-KNN,9,12,3.332439392649425,2.52568818071751,6.379100786216125,2.1446487119437943
cGAN (DA)-KNN,9,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
cGAN (DA)-KNN,9,14,6.9900439432901305,4.987470257396783,24.87485956841753,4.7467798594847785
cGAN (DA)-KNN,9,15,6.312108892792303,4.5401937477726095,20.613359267313495,3.762822014051524
cGAN (DA)-KNN,9,16,6.97861332243015,4.983432083703686,24.834595332887265,4.167857142857143
cGAN (DA)-RF,9,0,5.097820132116014,3.724720204086879,13.873540598733001,3.0470598653395813
cGAN (DA)-RF,9,1,6.091326810237558,4.558684364584066,20.78160313590323,4.0015907494145155
cGAN (DA)-RF,9,2,7.380891972479782,5.219078764945806,27.23878315470824,5.197883035714287
cGAN (DA)-RF,9,3,3.929098640699635,3.10229271710837,9.624220102623632,2.5050834748243638
cGAN (DA)-RF,9,4,4.16511249476629,3.1908096887568043,10.181266469864294,2.3760987119437695
cGAN (DA)-RF,9,5,2.351641484936316,1.6628616409180705,2.7651088368367382,1.6390071428571436
cGAN (DA)-RF,9,6,2.119838544591065,1.7053768267168863,2.9083101211029567,1.3826462902192467
cGAN (DA)-RF,9,7,5.026996762089186,3.5581824098561854,12.66066206180997,2.837936065573772
cGAN (DA)-RF,9,8,6.782900064326623,4.807787052370712,23.11481634094346,4.320357962529275
cGAN (DA)-RF,9,9,3.694924952318429,2.612706489759743,6.826235201632678,2.6020285714285762
cGAN (DA)-RF,9,10,2.399773541395636,1.8467737335675412,3.410573222994995,1.6008097482435477
cGAN (DA)-RF,9,11,3.737371511681261,2.642720739723238,6.983972908163339,2.314928571428584
cGAN (DA)-RF,9,12,5.146423647119527,3.6773448967673383,13.522865489780788,3.0725091042154538
cGAN (DA)-RF,9,13,0.21759520224683188,0.15386304306239307,0.023673836020419822,0.14882142857146574
cGAN (DA)-RF,9,14,6.394375321615417,4.577668301637965,20.95504707982101,4.422091686182672
cGAN (DA)-RF,9,15,7.759926878299571,5.574098038845486,31.07056894666109,5.108517330210775
cGAN (DA)-RF,9,16,7.169316652942003,5.108507881019976,26.09685277044321,4.853835245901634
WcGAN (DA)-KNN,9,0,4.940482640151303,4.0054251412379305,16.043430562060895,3.2609016393442634
WcGAN (DA)-KNN,9,1,3.5992283551497275,3.7520031518361527,14.077527651388426,2.2107611241217797
WcGAN (DA)-KNN,9,2,6.696750506547097,4.735317695093896,22.423233673469376,4.497857142857143
WcGAN (DA)-KNN,9,3,6.6193809789862454,4.716887402175749,22.24902676480429,4.339672131147541
WcGAN (DA)-KNN,9,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
WcGAN (DA)-KNN,9,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
WcGAN (DA)-KNN,9,6,2.530903090207839,2.018125146447727,4.072829106724658,1.651896955503513
WcGAN (DA)-KNN,9,7,3.1879890023136843,2.2567335175619174,5.092846169287385,2.1991334894613583
WcGAN (DA)-KNN,9,8,5.256235084784518,3.9554325982303795,15.64544703914353,2.9957845433255272
WcGAN (DA)-KNN,9,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
WcGAN (DA)-KNN,9,10,2.6861384474739665,2.0227571125983994,4.091546336567414,1.7246135831381737
WcGAN (DA)-KNN,9,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
WcGAN (DA)-KNN,9,12,3.3340235309256783,2.5261447391678016,6.38140724322516,2.1450000000000005
WcGAN (DA)-KNN,9,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
WcGAN (DA)-KNN,9,14,6.4968778318813705,4.6430604279041665,21.558010137169624,4.324637002341921
WcGAN (DA)-KNN,9,15,7.286956291321967,5.1579023635164996,26.60395679156909,4.245351288056207
WcGAN (DA)-KNN,9,16,6.538297881151951,4.672981248311682,21.83675374707261,4.4687002341920365
WcGAN (DA)-RF,9,0,5.074854662263067,3.704131246878116,13.720588294098826,3.1894206674473096
WcGAN (DA)-RF,9,1,6.3079233277873,4.651344689555788,21.635007421058834,4.070219789227162
WcGAN (DA)-RF,9,2,6.824748716746613,4.825826097505718,23.28859752336727,4.813307142857134
WcGAN (DA)-RF,9,3,3.6965463916588863,2.945748690635852,8.677435348382836,2.4216598946135908
WcGAN (DA)-RF,9,4,3.7500781228634437,2.9600188366825844,8.761711513515719,2.356688817330196
WcGAN (DA)-RF,9,5,1.1383671528526569,0.804947133262137,0.6479398873469325,0.7759714285714223
WcGAN (DA)-RF,9,6,2.047331263663645,1.7102241237410667,2.9248665534258995,1.2825442622950847
WcGAN (DA)-RF,9,7,4.7766590192176315,3.38052956690658,11.42798015272959,2.526287880562064
WcGAN (DA)-RF,9,8,6.482833111170761,4.600050443513305,21.160464082866948,4.1154846980595545
WcGAN (DA)-RF,9,9,3.7552876784282607,2.6553893827229103,7.051092773877559,2.654914285714287
WcGAN (DA)-RF,9,10,2.438478237502519,1.8819257907273925,3.5416446818049216,1.5202745901639294
WcGAN (DA)-RF,9,11,4.734344307336352,3.3476869641894638,11.207008010204067,3.2449285714285665
WcGAN (DA)-RF,9,12,5.444641252221588,3.874246830449048,15.009788503244494,3.136747043325524
WcGAN (DA)-RF,9,13,0.528017427820024,0.3733647037962174,0.13940120204083717,0.3275571428571742
WcGAN (DA)-RF,9,14,6.200082890694414,4.4511349945902206,19.812602740065685,4.29661598360656
WcGAN (DA)-RF,9,15,8.737679223955427,6.190617218113269,38.32374154120047,5.3968853044496505
WcGAN (DA)-RF,9,16,7.4056506562682145,5.269396449693337,27.76653894404075,4.986304303278687
WcGAN-GP (DA)-KNN,9,0,4.337463103644671,3.350493866613916,11.225809150217469,2.9356088992974243
WcGAN-GP (DA)-KNN,9,1,3.608637500713363,3.765818600119549,14.181389729006359,2.2244262295081967
WcGAN-GP (DA)-KNN,9,2,6.624068821736537,4.683923982896288,21.93914387755102,3.9792857142857154
WcGAN-GP (DA)-KNN,9,3,6.276282120845801,4.479557834291923,20.066438390766145,3.995866510538642
WcGAN-GP (DA)-KNN,9,4,4.786572737642366,3.496573560564152,12.226026664436272,2.516908665105387
WcGAN-GP (DA)-KNN,9,5,4.496286222641793,3.1793544781856578,10.108294897959196,3.1050000000000013
WcGAN-GP (DA)-KNN,9,6,2.4718734523276846,1.9784774705241652,3.914373101371699,1.6361592505854798
WcGAN-GP (DA)-KNN,9,7,6.553917265249711,4.639299708996638,21.523101789896288,3.982587822014052
WcGAN-GP (DA)-KNN,9,8,7.580450165903409,5.375748501105638,28.898671947139512,4.188021077283372
WcGAN-GP (DA)-KNN,9,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
WcGAN-GP (DA)-KNN,9,10,2.9429776254546836,2.1564855846837494,4.650430076948812,1.9436065573770485
WcGAN-GP (DA)-KNN,9,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
WcGAN-GP (DA)-KNN,9,12,3.3170553275627084,2.5067418462699247,6.283754683840751,2.10748243559719
WcGAN-GP (DA)-KNN,9,13,0.9366418521418285,0.6623058051926147,0.4386489795918378,0.6385714285714289
WcGAN-GP (DA)-KNN,9,14,6.848314155958922,4.9282468429926185,24.28761694546671,4.604648711943795
WcGAN-GP (DA)-KNN,9,15,6.290541568972756,4.553803529006961,20.737126580796254,3.9432435597189692
WcGAN-GP (DA)-KNN,9,16,6.723772461795789,4.796865188921042,23.0099156406825,4.305772833723653
WcGAN-GP (DA)-RF,9,0,5.2845127126718685,3.809034785473751,14.508745996949063,3.2949244145199077
WcGAN-GP (DA)-RF,9,1,6.35669834827066,4.6668000745670835,21.779022935979338,4.118510304449644
WcGAN-GP (DA)-RF,9,2,7.426790398363506,5.251533853133975,27.578607810612176,5.0874857142857115
WcGAN-GP (DA)-RF,9,3,3.2116457728599483,2.723486511937902,7.417378780707681,2.0421173009367797
WcGAN-GP (DA)-RF,9,4,3.877076449064651,3.0177783254850215,9.106986021767181,2.331463700234176
WcGAN-GP (DA)-RF,9,5,1.6473362593060557,1.1648426398497929,1.356858375612234,1.1587928571428516
WcGAN-GP (DA)-RF,9,6,1.6247196852879195,1.4226234189231257,2.023857392068523,1.0055742681498858
WcGAN-GP (DA)-RF,9,7,5.0608227410582165,3.580787463160611,12.822038856328206,2.707344379391094
WcGAN-GP (DA)-RF,9,8,6.622112186963841,4.700255683657084,22.092403491750726,4.068620638173309
WcGAN-GP (DA)-RF,9,9,3.607576570276544,2.5509418564922517,6.507304355204137,2.5321500000000117
WcGAN-GP (DA)-RF,9,10,2.3374138208832735,1.8218380525255695,3.31909388963016,1.529414841920365
WcGAN-GP (DA)-RF,9,11,4.699192109484002,3.322830606714456,11.041203240918362,3.132578571428569
WcGAN-GP (DA)-RF,9,12,5.403524009052581,3.832197970436504,14.685741284617661,3.038363202576106
WcGAN-GP (DA)-RF,9,13,0.06870036427139159,0.04857849344628702,0.002359870025510951,0.048439285714290126
WcGAN-GP (DA)-RF,9,14,6.23381263592336,4.5044572974998935,20.290135545000044,4.325954683840756
WcGAN-GP (DA)-RF,9,15,8.001995049389448,5.7298026973571,32.830638950640704,5.197203864168621
WcGAN-GP (DA)-RF,9,16,6.741032052647369,4.799649043079784,23.036630936736685,4.415697365339578
cGAN (SYN)-KNN,0,0,13.930457674477466,9.8503210866552,97.02882551020407,8.505
cGAN (SYN)-KNN,0,1,15.247124118257553,10.781344857612872,116.2373969387755,10.305000000000001
cGAN (SYN)-KNN,0,2,15.182393737215383,10.735573566229165,115.25253979591838,10.605000000000002
cGAN (SYN)-KNN,0,3,12.673952800600006,8.9618379697425,80.31453979591838,8.805000000000001
cGAN (SYN)-KNN,0,4,11.261207478665469,7.962876172513015,63.40739693877552,7.3050000000000015
cGAN (SYN)-KNN,0,5,10.617126037969147,7.507441818160246,56.36168265306122,6.105000000000001
cGAN (SYN)-KNN,0,6,6.5756720408525835,5.0164967952768,25.16524009702241,3.7817213114754096
cGAN (SYN)-KNN,0,7,12.076988491358605,8.53972045855156,72.92682551020407,8.504999999999999
cGAN (SYN)-KNN,0,8,11.273987487909988,7.9719130037134445,63.55139693877551,7.905000000000002
cGAN (SYN)-KNN,0,9,7.390839476220904,5.226112712297034,27.312254081632663,5.205000000000001
cGAN (SYN)-KNN,0,10,5.933820223850704,4.19584451862671,17.605111224489807,3.7050000000000005
cGAN (SYN)-KNN,0,11,4.4747475131142815,3.164124310620749,10.011682653061229,2.2692857142857137
cGAN (SYN)-KNN,0,12,3.705894091903893,2.620462842744405,6.866825510204088,2.5050000000000017
cGAN (SYN)-KNN,0,13,7.310027918090689,5.168970311544907,26.718254081632658,4.905000000000004
cGAN (SYN)-KNN,0,14,8.754195379056481,6.190150916362778,38.317968367346936,5.505000000000001
cGAN (SYN)-KNN,0,15,5.345646521674799,3.7799429053025313,14.28796836734694,2.830714285714287
cGAN (SYN)-KNN,0,16,1.1683662062199234,0.8261596673273076,0.6825397959183677,0.7050000000000008
cGAN (SYN)-RF,0,0,13.848559854279157,9.792410582628575,95.89130501877612,8.486228571428597
cGAN (SYN)-RF,0,1,15.187580782914448,10.739241361417303,115.33130501877615,10.286228571428598
cGAN (SYN)-RF,0,2,15.138319355024024,10.70440827170505,114.5843564473475,10.586228571428592
cGAN (SYN)-RF,0,3,12.626474851691944,8.928265990112783,79.71393359020458,8.786228571428596
cGAN (SYN)-RF,0,4,11.190525777657147,7.912896662424233,62.61393359020457,7.286228571428596
cGAN (SYN)-RF,0,5,10.527481521257071,7.444053572496947,55.413933590204564,6.086228571428594
cGAN (SYN)-RF,0,6,6.068979375708409,4.799940312805011,23.039427006490662,3.8660259586786374
cGAN (SYN)-RF,0,7,12.040513694919822,8.513928882647301,72.48698501877593,8.486228571428592
cGAN (SYN)-RF,0,8,11.263488613739405,7.964489178592603,63.43308787591868,7.886228571428596
cGAN (SYN)-RF,0,9,7.354745312312325,5.200590284236016,27.046139304490048,5.186228571428593
cGAN (SYN)-RF,0,10,5.855960946674772,4.140789695757325,17.146139304490045,3.6862285714285945
cGAN (SYN)-RF,0,11,4.372457142857187,3.0917940961618746,9.559190733061424,2.1862285714285936
cGAN (SYN)-RF,0,12,3.6475312641930278,2.5791940915008316,6.6522421616328,2.486228571428595
cGAN (SYN)-RF,0,13,7.3228740480268835,5.178053897134791,26.812242161632792,4.886228571428594
cGAN (SYN)-RF,0,14,8.785074601381424,6.211985823866509,38.58876787591847,5.486228571428595
cGAN (SYN)-RF,0,15,5.416898826329865,3.830325893099297,14.671396447346927,2.913771428571407
cGAN (SYN)-RF,0,16,1.212328943035868,0.8572460166493819,0.7348707330612324,0.6862285714285943
WcGAN (SYN)-KNN,0,0,5.596291473602365,3.980824680746746,15.846965138842432,3.5695784543325537
WcGAN (SYN)-KNN,0,1,6.353765621511396,4.536386182692996,20.578799598527937,4.422857142857143
WcGAN (SYN)-KNN,0,2,6.53284574051674,4.619419523565041,21.33903673469387,4.525714285714283
WcGAN (SYN)-KNN,0,3,4.268226291806241,3.0837515469330175,9.509523603211779,2.9677868852459017
WcGAN (SYN)-KNN,0,4,7.853601024170276,5.9214748714936185,35.06386465373037,5.105866510538643
WcGAN (SYN)-KNN,0,5,2.1013290255144215,1.4858640034453674,2.2077918367346947,1.3757142857142866
WcGAN (SYN)-KNN,0,6,2.3751616077932827,1.9762280062837745,3.905477132820342,1.5265925058548013
WcGAN (SYN)-KNN,0,7,6.155642223862635,4.363526816274491,19.040366276346596,3.3470023419203745
WcGAN (SYN)-KNN,0,8,7.009100661141853,4.974435974591102,24.74501326530612,4.193149882903981
WcGAN (SYN)-KNN,0,9,3.5135565445623222,2.4844596587423915,6.17253979591836,2.4835714285714277
WcGAN (SYN)-KNN,0,10,1.617952237625355,1.1540950624544173,1.3319354131816652,1.0869203747072596
WcGAN (SYN)-KNN,0,11,4.510265841298456,3.189239561336187,10.171248979591834,2.991428571428571
WcGAN (SYN)-KNN,0,12,4.822783671963687,3.454830843312735,11.935856155904984,2.720620608899298
WcGAN (SYN)-KNN,0,13,6.278242312193136,4.439387712884077,19.708163265306116,4.414285714285714
WcGAN (SYN)-KNN,0,14,5.4432358480314935,3.8930119278253823,15.155541870190701,3.665866510538642
WcGAN (SYN)-KNN,0,15,9.902356898246913,7.01537331127532,49.21546269655404,6.083606557377051
WcGAN (SYN)-KNN,0,16,10.877379871593913,7.875337396586272,62.02093911007025,5.7520608899297425
WcGAN (SYN)-RF,0,0,4.424768307875137,3.2231754998793942,10.388860303022783,2.4300158079625307
WcGAN (SYN)-RF,0,1,5.7643016500650255,4.116930739915959,16.949118717264962,3.8516574941451984
WcGAN (SYN)-RF,0,2,6.575870014123838,4.649842279188245,21.621033221326535,4.646164285714287
WcGAN (SYN)-RF,0,3,3.195536365650943,2.2636783181604554,5.124239528109748,1.9617625292740073
WcGAN (SYN)-RF,0,4,1.4701856867475884,1.1135962364363878,1.2400965778052873,0.8580667447306791
WcGAN (SYN)-RF,0,5,2.1825582323390633,1.543301726421476,2.381780218775508,1.3625142857142827
WcGAN (SYN)-RF,0,6,1.9490048920159324,1.60416964788914,2.573360259208768,1.2461666276346604
WcGAN (SYN)-RF,0,7,5.641688187713065,3.9937022113303957,15.949657352785291,3.1070069086651135
WcGAN (SYN)-RF,0,8,6.806176649126575,4.8243106813114816,23.273973549816056,4.189861826697895
WcGAN (SYN)-RF,0,9,3.502971038727446,2.476974575784262,6.135403049081624,2.458992857142856
WcGAN (SYN)-RF,0,10,2.346662123878233,1.7511384387915456,3.066485831813292,1.4938679156908576
WcGAN (SYN)-RF,0,11,4.104694937805849,2.902457625224611,8.424260266224488,2.8675928571428555
WcGAN (SYN)-RF,0,12,4.576549865505848,3.311471393035671,10.965842786893608,2.7720593676814964
WcGAN (SYN)-RF,0,13,7.1100921514307185,5.027594375137911,25.276705200918354,4.619164285714287
WcGAN (SYN)-RF,0,14,5.712072092667666,4.137887071447076,17.12210941604886,3.8864459016393456
WcGAN (SYN)-RF,0,15,9.133813060663318,6.45957928390362,41.72616452503681,5.350778571428574
WcGAN (SYN)-RF,0,16,9.79825447714051,6.958425952648902,48.419691738497775,5.957554566744725
WcGAN-GP (SYN)-KNN,0,0,8.915996702414006,6.573238499351314,43.20746436935432,5.616182669789228
